datetime,dew_point,humidity,wind_speed,pressure,precipitation,temperature
2013-03-01,49.9,71.2,10.6,29.2,0.0,61.9
2013-03-02,52.5,65.5,9.9,29.2,0.0,66.1
2013-03-03,57.6,74.7,5.4,29.2,0.0,67.9
2013-03-04,53.5,62.9,3.3,29.2,0.0,70.1
2013-03-05,56.7,67.6,4.0,29.2,0.0,71.2
2013-03-06,58.1,75.1,6.3,29.2,0.0,68.9
2013-03-07,58.6,69.0,4.6,29.2,0.0,72.1
2013-03-08,53.8,58.4,3.1,29.1,0.0,73.1
2013-03-09,50.9,44.1,5.6,29.0,0.0,78.3
2013-03-10,54.9,51.1,4.4,29.0,0.0,76.1
2013-03-11,63.2,69.8,3.6,29.0,0.0,75.7
2013-03-12,60.7,66.6,4.0,29.0,0.0,74.9
2013-03-13,57.0,55.4,4.8,29.0,0.0,77.1
2013-03-14,55.4,58.7,7.5,29.1,0.0,71.6
2013-03-15,53.4,54.6,6.2,29.2,0.0,73.1
2013-03-16,55.9,60.8,4.3,29.2,0.0,72.5
2013-03-17,57.6,62.7,7.2,29.1,0.0,73.4
2013-03-18,59.7,69.8,9.9,29.0,0.0,72.4
2013-03-19,63.8,69.8,7.1,29.0,0.0,76.0
2013-03-20,56.7,53.1,4.4,29.0,0.0,79.8
2013-03-21,58.3,55.5,8.6,29.0,0.0,78.3
2013-03-22,54.6,48.5,6.1,28.9,0.0,77.5
2013-03-23,54.1,41.6,8.8,29.0,0.0,81.2
2013-03-24,56.8,47.2,7.9,29.0,0.0,81.1
2013-03-25,55.9,59.6,11.1,29.0,0.0,73.0
2013-03-26,56.2,59.2,8.3,29.0,0.0,72.7
2013-03-27,56.6,59.4,5.0,29.0,0.0,74.2
2013-03-28,59.6,65.5,5.3,29.0,0.0,74.9
2013-03-29,60.2,68.3,5.3,29.0,0.0,71.8
2013-03-30,58.4,60.6,6.8,29.0,0.0,74.8
2013-03-31,58.5,54.0,7.2,29.0,0.0,79.0
2013-04-01,54.0,45.5,4.8,29.0,0.0,80.8
2013-04-02,56.3,53.2,6.9,29.0,0.0,78.0
2013-04-03,57.4,52.7,5.7,29.0,0.0,78.2
2013-04-04,50.7,46.5,8.4,28.9,0.0,78.1
2013-04-05,51.8,45.2,8.9,28.9,0.0,78.9
2013-04-06,45.8,34.6,8.6,28.9,0.0,81.2
2013-04-07,48.0,33.5,7.4,28.9,0.0,83.3
2013-04-08,50.5,33.1,4.4,28.9,0.0,85.8
2013-04-09,48.8,27.4,5.2,28.9,0.0,88.7
2013-04-10,49.9,29.0,6.1,28.9,0.0,87.0
2013-04-11,47.9,29.5,7.2,28.9,0.0,85.3
2013-04-12,49.7,30.0,5.1,29.0,0.0,86.0
2013-04-13,49.2,29.9,6.1,29.0,0.0,87.4
2013-04-14,54.3,41.0,4.0,28.9,0.0,82.1
2013-04-15,52.7,35.7,4.6,28.9,0.0,84.5
2013-04-16,46.8,25.3,8.3,28.8,0.0,90.3
2013-04-17,41.2,23.5,6.6,28.8,0.0,85.9
2013-04-18,40.0,21.8,2.9,28.8,0.0,87.5
2013-04-19,37.7,19.3,4.8,28.8,0.0,87.9
2013-04-20,45.4,25.0,8.0,28.9,0.0,88.1
2013-04-21,55.9,42.3,10.7,28.9,0.0,81.7
2013-04-22,57.7,47.8,6.6,29.0,0.0,80.3
2013-04-23,55.9,38.4,4.2,29.0,0.0,85.2
2013-04-24,55.6,34.3,2.4,29.0,0.0,88.9
2013-04-25,56.4,34.3,5.0,29.0,0.0,89.6
2013-04-26,58.4,37.7,6.9,29.0,0.0,87.6
2013-04-27,50.4,27.1,10.0,28.9,0.0,89.6
2013-04-28,45.4,24.2,9.1,28.9,0.0,88.8
2013-04-29,47.2,23.3,6.1,28.9,0.0,91.6
2013-04-30,51.0,24.6,6.4,28.9,0.0,94.1
2013-05-01,27.9,14.8,7.3,28.8,0.0,87.6
2013-05-02,34.7,17.3,7.9,28.8,0.0,87.0
2013-05-03,35.9,16.9,5.0,28.7,0.0,89.0
2013-05-04,36.6,15.7,5.3,28.7,0.0,93.4
2013-05-05,47.5,22.2,7.2,28.8,0.0,93.2
2013-05-06,53.8,30.1,5.0,28.8,0.0,92.4
2013-05-07,45.5,21.9,5.0,28.8,0.0,93.0
2013-05-08,44.3,19.5,11.1,28.8,0.0,94.9
2013-05-09,45.7,20.3,5.2,28.8,0.0,95.0
2013-05-10,46.9,21.2,6.1,28.8,0.0,93.2
2013-05-11,54.5,34.5,7.4,28.8,0.0,86.7
2013-05-12,60.3,47.4,4.1,28.9,0.0,84.8
2013-05-13,57.0,36.0,4.6,28.9,0.0,89.7
2013-05-14,53.1,27.8,5.2,28.8,0.0,92.6
2013-05-15,51.0,24.9,5.3,28.8,0.0,93.7
2013-05-16,48.2,22.3,5.1,28.7,0.0,94.2
2013-05-17,40.9,18.3,5.3,28.8,0.0,96.0
2013-05-18,42.9,17.0,3.8,28.7,0.0,97.0
2013-05-19,38.0,12.4,7.1,28.8,0.0,100.1
2013-05-20,41.2,13.9,6.4,28.7,0.0,100.7
2013-05-21,40.1,14.1,7.9,28.8,0.0,98.9
2013-05-22,39.6,14.3,7.7,28.7,0.0,98.5
2013-05-23,45.6,15.6,8.4,28.7,0.0,101.7
2013-05-24,49.6,18.2,7.6,28.7,0.0,101.7
2013-05-25,52.4,20.6,7.6,28.7,0.0,99.9
2013-05-26,51.9,21.0,6.2,28.7,0.0,99.9
2013-05-27,61.3,32.0,6.9,28.8,0.0,96.3
2013-05-28,51.0,22.7,6.8,28.8,0.0,97.9
2013-05-29,45.6,18.2,6.8,28.8,0.0,98.0
2013-05-30,44.6,20.8,7.0,28.7,0.0,93.5
2013-05-31,56.2,28.5,8.3,28.7,0.0,95.9
2013-06-01,66.9,50.5,10.7,28.8,0.0,88.6
2013-06-02,69.2,49.5,9.0,28.8,0.0,91.3
2013-06-03,70.9,51.4,8.3,28.8,0.0,92.3
2013-06-04,68.1,39.6,5.6,28.8,0.0,98.0
2013-06-05,65.2,34.4,7.4,28.7,0.0,101.1
2013-06-06,70.8,52.2,8.6,28.7,0.0,91.6
2013-06-07,70.7,49.4,7.9,28.7,0.0,92.5
2013-06-08,76.3,56.8,9.5,28.7,0.0,94.6
2013-06-09,72.4,47.6,8.2,28.6,0.0,96.6
2013-06-10,69.6,40.6,7.8,28.6,0.0,98.1
2013-06-11,71.9,63.3,9.2,28.7,0.0,85.5
2013-06-12,73.4,54.0,6.2,28.7,0.0,92.6
2013-06-13,74.2,69.7,8.8,28.7,0.0,85.5
2013-06-14,74.0,65.6,7.6,28.7,0.0,87.5
2013-06-15,74.4,72.5,11.9,28.7,0.0,85.9
2013-06-16,76.1,88.7,8.6,28.6,0.0,80.1
2013-06-17,77.5,88.8,6.6,28.6,0.0,80.3
2013-06-18,79.9,91.7,5.7,28.7,0.0,82.5
2013-06-19,74.0,67.5,4.6,28.7,0.0,86.9
2013-06-20,71.3,51.4,5.1,28.7,0.0,93.1
2013-06-21,69.8,44.2,6.3,28.6,0.0,96.9
2013-06-22,69.3,42.9,8.0,28.6,0.0,96.2
2013-06-23,75.5,55.3,8.2,28.6,0.0,94.9
2013-06-24,75.5,62.5,9.5,28.6,0.0,90.9
2013-06-25,77.8,77.0,9.4,28.7,0.0,85.8
2013-06-26,77.8,74.5,7.0,28.7,0.0,86.9
2013-06-27,75.9,68.4,7.6,28.7,0.0,87.8
2013-06-28,78.0,73.8,7.7,28.6,0.0,87.7
2013-06-29,73.3,58.0,7.7,28.6,0.0,91.3
2013-06-30,71.1,52.8,8.0,28.7,0.0,91.6
2013-07-01,75.8,61.3,7.9,28.6,0.0,91.9
2013-07-02,76.6,65.7,8.3,28.6,0.0,90.1
2013-07-03,78.9,75.7,6.9,28.7,0.0,87.4
2013-07-04,77.8,69.8,9.4,28.7,0.0,89.4
2013-07-05,77.8,72.0,9.8,28.7,0.0,88.4
2013-07-06,78.2,75.4,10.2,28.8,0.0,87.0
2013-07-07,79.5,81.4,6.9,28.8,0.0,85.6
2013-07-08,79.5,85.1,6.0,28.7,0.0,84.4
2013-07-09,78.5,85.5,6.0,28.6,0.0,83.5
2013-07-10,79.0,85.5,5.3,28.6,0.0,83.7
2013-07-11,79.9,79.3,6.4,28.7,0.0,87.2
2013-07-12,80.3,89.8,5.5,28.8,0.0,83.2
2013-07-13,79.4,74.1,6.0,28.7,0.0,88.7
2013-07-14,79.2,78.0,4.2,28.7,0.0,87.0
2013-07-15,80.1,76.1,5.8,28.7,0.0,88.5
2013-07-16,80.0,81.2,4.6,28.7,0.0,86.2
2013-07-17,81.6,85.5,4.5,28.7,0.0,86.6
2013-07-18,80.9,80.0,3.9,28.6,0.0,87.8
2013-07-19,78.9,77.2,6.8,28.6,0.0,87.1
2013-07-20,77.6,94.6,3.6,28.7,0.0,79.2
2013-07-21,80.0,86.1,3.0,28.6,0.0,84.5
2013-07-22,80.6,92.5,5.8,28.7,0.0,83.1
2013-07-23,80.2,79.1,5.6,28.7,0.0,87.4
2013-07-24,80.9,85.6,6.3,28.7,0.0,85.5
2013-07-25,79.2,90.8,6.1,28.6,0.0,82.1
2013-07-26,79.0,79.3,5.9,28.6,0.0,86.3
2013-07-27,80.3,89.0,2.9,28.7,0.0,84.1
2013-07-28,79.4,71.9,3.1,28.7,0.0,89.9
2013-07-29,81.1,84.0,5.0,28.7,0.0,86.6
2013-07-30,80.0,84.2,5.4,28.7,0.0,85.4
2013-07-31,76.8,88.1,6.3,28.7,0.0,79.6
2013-08-01,80.2,84.2,5.4,28.7,0.0,85.4
2013-08-02,79.5,78.5,9.4,28.8,0.0,86.8
2013-08-03,79.8,77.4,7.2,28.8,0.0,87.6
2013-08-04,78.9,73.8,4.4,28.8,0.0,88.5
2013-08-05,80.9,90.2,5.1,28.8,0.0,83.9
2013-08-06,79.5,98.6,3.9,28.8,0.0,79.9
2013-08-07,80.3,92.3,2.7,28.8,0.0,82.4
2013-08-08,79.3,91.2,4.3,28.8,0.0,82.1
2013-08-09,78.3,92.6,3.7,28.8,0.0,80.8
2013-08-10,79.8,88.4,4.9,28.8,0.0,83.7
2013-08-11,81.0,89.9,5.9,28.8,0.0,84.1
2013-08-12,80.9,87.4,6.3,28.8,0.0,85.1
2013-08-13,80.5,89.0,8.7,28.8,0.0,83.9
2013-08-14,79.5,88.7,9.0,28.8,0.0,83.4
2013-08-15,72.1,83.7,6.8,26.2,0.0,74.3
2013-08-16,78.3,94.3,5.6,28.8,0.0,80.2
2013-08-17,79.4,93.1,4.7,28.7,0.0,81.7
2013-08-18,80.8,94.1,2.8,28.7,0.0,82.6
2013-08-19,80.4,94.1,3.5,28.8,0.0,82.3
2013-08-20,79.3,93.7,3.1,28.7,0.0,81.4
2013-08-21,79.0,86.2,6.0,28.7,0.0,83.7
2013-08-22,78.5,89.0,3.8,28.8,0.0,82.1
2013-08-23,79.7,79.4,3.0,28.8,0.0,86.9
2013-08-24,80.2,76.0,3.4,28.8,0.0,88.9
2013-08-25,81.2,84.5,1.0,28.7,0.0,86.6
2013-08-26,80.4,77.0,6.4,28.7,0.0,88.7
2013-08-27,77.5,72.6,8.4,28.8,0.0,87.3
2013-08-28,74.5,74.2,5.5,28.9,0.0,83.9
2013-08-29,76.1,74.6,6.0,28.9,0.0,85.5
2013-08-30,76.5,78.1,6.0,28.9,0.0,82.8
2013-08-31,75.9,76.8,7.8,28.9,0.0,84.3
2013-09-01,74.8,61.8,9.3,28.8,0.0,89.8
2013-09-02,73.9,67.2,8.5,28.9,0.0,86.6
2013-09-03,72.7,64.9,9.0,28.8,0.0,86.1
2013-09-04,72.4,65.1,9.2,28.8,0.0,85.6
2013-09-05,70.1,59.8,8.5,28.8,0.0,85.7
2013-09-06,70.6,60.8,7.4,28.9,0.0,85.6
2013-09-07,71.2,60.8,5.6,28.9,0.0,86.8
2013-09-08,72.2,67.4,7.2,29.0,0.0,84.9
2013-09-09,71.0,66.2,5.0,29.0,0.0,83.1
2013-09-10,72.7,62.8,5.0,28.9,0.0,87.8
2013-09-11,72.4,62.1,4.9,28.9,0.0,88.2
2013-09-12,74.2,66.6,5.2,29.0,0.0,87.5
2013-09-13,75.8,69.6,2.2,28.9,0.0,87.5
2013-09-14,75.2,66.7,3.1,28.9,0.0,88.5
2013-09-15,72.0,60.5,4.7,28.8,0.0,88.1
2013-09-16,72.7,68.2,4.6,28.8,0.0,84.7
2013-09-17,68.7,61.2,4.0,28.8,0.0,84.7
2013-09-18,70.3,63.8,5.5,28.8,0.0,84.9
2013-09-19,72.3,65.2,3.3,28.8,0.0,86.1
2013-09-20,74.2,75.2,8.3,28.8,0.0,83.3
2013-09-21,74.0,85.6,8.0,28.8,0.0,79.5
2013-09-22,76.0,75.9,6.2,28.8,0.0,85.0
2013-09-23,75.9,73.3,5.0,28.8,0.0,85.8
2013-09-24,75.8,71.5,5.7,28.8,0.0,86.4
2013-09-25,74.8,77.5,5.7,28.9,0.0,83.4
2013-09-26,75.3,80.9,4.1,28.9,0.0,82.3
2013-09-27,75.5,81.1,4.3,28.9,0.0,82.5
2013-09-28,74.9,70.8,3.0,28.9,0.0,86.1
2013-09-29,75.8,82.2,4.9,28.9,0.0,81.9
2013-09-30,75.3,83.0,6.5,28.9,0.0,81.4
2013-10-01,72.5,71.1,7.3,29.0,0.0,83.0
2013-10-02,71.0,66.1,8.3,29.0,0.0,83.6
2013-10-03,69.0,68.4,8.3,29.0,0.0,80.7
2013-10-04,72.2,88.7,6.8,28.9,0.0,75.8
2013-10-05,71.7,71.7,3.4,28.9,0.0,82.4
2013-10-06,73.7,74.4,4.1,28.9,0.0,83.5
2013-10-07,73.3,71.6,4.1,29.0,0.0,84.1
2013-10-08,73.7,70.5,5.2,29.0,0.0,84.9
2013-10-09,72.4,68.1,5.3,29.0,0.0,84.6
2013-10-10,71.1,62.5,3.4,29.0,0.0,85.8
2013-10-11,70.8,90.4,5.4,29.1,0.0,73.5
2013-10-12,73.1,82.7,1.6,29.0,0.0,79.0
2013-10-13,72.6,77.3,1.8,29.0,0.0,81.2
2013-10-14,72.7,75.5,4.0,28.9,0.0,81.4
2013-10-15,69.3,74.4,3.0,29.0,0.0,79.1
2013-10-16,67.3,67.8,3.0,29.0,0.0,80.4
2013-10-17,69.7,69.2,3.5,29.0,0.0,81.7
2013-10-18,69.0,68.0,3.4,29.0,0.0,81.1
2013-10-19,63.1,66.9,3.1,29.1,0.0,77.0
2013-10-20,61.3,61.6,2.1,29.0,0.0,77.7
2013-10-21,60.2,64.1,2.4,29.0,0.0,75.4
2013-10-22,60.0,57.8,2.8,29.1,0.0,77.1
2013-10-23,63.0,64.8,4.2,29.1,0.0,77.2
2013-10-24,65.1,68.7,2.0,29.1,0.0,77.2
2013-10-25,63.8,70.8,2.2,29.0,0.0,75.2
2013-10-26,63.7,69.8,1.6,29.0,0.0,74.9
2013-10-27,59.4,68.3,2.4,29.0,0.0,72.0
2013-10-28,57.4,60.6,3.9,29.0,0.0,73.2
2013-10-29,56.9,63.3,2.8,29.1,0.0,72.2
2013-10-30,56.3,53.7,3.1,29.1,0.0,76.8
2013-10-31,58.1,51.8,5.5,29.1,0.0,78.1
2013-11-01,58.8,61.8,3.0,29.1,0.0,73.6
2013-11-02,55.4,60.4,4.8,29.1,0.0,70.5
2013-11-03,49.5,56.8,3.8,29.2,0.0,67.7
2013-11-04,49.8,58.9,2.4,29.2,0.0,66.8
2013-11-05,52.2,62.8,1.3,29.2,0.0,65.8
2013-11-06,53.6,59.2,5.8,29.2,0.0,69.5
2013-11-07,57.5,69.6,4.8,29.2,0.0,68.6
2013-11-08,55.8,71.0,3.0,29.2,0.0,66.1
2013-11-09,56.3,67.8,2.5,29.2,0.0,68.3
2013-11-10,50.9,65.8,5.2,29.2,0.0,64.0
2013-11-11,48.1,57.5,4.2,29.1,0.0,64.9
2013-11-12,47.1,62.4,2.6,29.1,0.0,62.3
2013-11-13,45.5,55.5,3.3,29.1,0.0,64.0
2013-11-14,44.8,56.5,3.5,29.1,0.0,62.2
2013-11-15,45.0,56.5,1.9,29.2,0.0,62.6
2013-11-16,45.5,59.5,1.6,29.2,0.0,62.3
2013-11-17,43.1,52.7,4.0,29.2,0.0,62.9
2013-11-18,43.4,51.4,6.6,29.2,0.0,64.0
2013-11-19,44.8,53.4,3.5,29.1,0.0,64.0
2013-11-20,46.4,57.0,1.9,29.1,0.0,64.5
2013-11-21,48.3,56.8,3.0,29.1,0.0,66.8
2013-11-22,53.1,69.1,1.1,29.2,0.0,64.7
2013-11-23,52.1,64.9,2.1,29.1,0.0,65.6
2013-11-24,49.0,58.7,5.2,29.1,0.0,65.9
2013-11-25,49.0,57.7,7.1,29.1,0.0,66.0
2013-11-26,49.7,58.5,6.7,29.1,0.0,66.3
2013-11-27,50.3,55.6,3.3,29.1,0.0,68.1
2013-11-28,50.0,62.6,1.9,29.2,0.0,65.3
2013-11-29,48.0,59.3,4.7,29.2,0.0,64.6
2013-11-30,46.4,54.7,5.5,29.2,0.0,65.6
2013-12-01,44.4,47.8,3.0,29.2,0.0,67.0
2013-12-02,44.5,50.1,4.1,29.2,0.0,65.2
2013-12-03,44.8,52.0,2.8,29.2,0.0,64.9
2013-12-04,46.9,61.7,4.6,29.2,0.0,62.2
2013-12-05,46.8,61.8,5.9,29.1,0.0,61.6
2013-12-06,47.2,65.5,2.8,29.1,0.0,60.4
2013-12-07,48.8,66.6,1.5,29.1,0.0,62.0
2013-12-08,50.7,70.6,1.1,29.1,0.0,62.4
2013-12-09,50.6,72.8,2.0,29.1,0.0,60.6
2013-12-10,50.0,74.6,4.3,29.1,0.0,59.6
2013-12-11,48.2,63.9,6.1,29.1,0.0,62.1
2013-12-12,46.3,64.4,9.4,29.1,0.0,59.8
2013-12-13,47.2,66.3,4.8,29.1,0.0,60.2
2013-12-14,49.2,67.5,4.4,29.1,0.0,61.1
2013-12-15,51.3,71.8,3.8,29.1,0.0,61.7
2013-12-16,53.6,84.3,1.4,29.1,0.0,59.6
2013-12-17,54.4,85.6,1.4,29.1,0.0,59.7
2013-12-18,56.4,91.9,4.1,29.1,0.0,59.2
2013-12-19,56.8,85.7,4.5,29.1,0.0,61.8
2013-12-20,56.5,94.9,6.0,29.2,0.0,58.1
2013-12-21,56.2,95.3,3.7,29.2,0.0,57.8
2013-12-22,56.5,93.5,5.8,29.2,0.0,58.7
2013-12-23,53.0,93.7,7.2,29.3,0.0,55.0
2013-12-24,48.4,87.7,6.2,29.3,0.0,52.5
2013-12-25,40.1,65.8,6.0,29.3,0.0,53.4
2013-12-26,33.8,56.4,3.6,29.2,0.0,54.3
2013-12-27,41.3,64.5,2.5,29.2,0.0,52.8
2013-12-28,34.3,56.3,4.3,29.2,0.0,52.6
2013-12-29,37.5,67.9,3.5,29.2,0.0,50.5
2013-12-30,44.0,76.4,6.0,29.2,0.0,53.6
2013-12-31,52.0,81.0,5.0,29.3,0.0,57.7
2014-01-01,48.7,90.5,6.3,29.3,0.0,51.8
2014-01-02,41.2,77.7,5.9,28.5,0.0,48.0
2014-01-03,42.2,68.3,3.3,29.2,0.0,54.2
2014-01-04,49.2,80.9,3.0,29.1,0.0,55.8
2014-01-05,50.3,94.9,3.1,29.1,0.0,51.8
2014-01-06,47.1,90.8,4.1,29.2,0.0,49.9
2014-01-07,42.0,76.2,3.2,29.2,0.0,50.7
2014-01-08,42.8,76.6,2.4,29.2,0.0,52.2
2014-01-09,47.3,85.1,2.6,29.2,0.0,52.6
2014-01-10,46.3,81.8,3.5,29.2,0.0,52.7
2014-01-11,45.3,81.8,5.4,29.3,0.0,51.6
2014-01-12,48.7,84.4,2.4,29.3,0.0,54.2
2014-01-13,44.7,68.6,2.8,29.2,0.0,56.7
2014-01-14,47.5,77.4,4.8,29.2,0.0,56.6
2014-01-15,50.0,92.3,2.3,28.6,0.0,51.8
2014-01-16,51.6,95.5,2.7,29.3,0.0,52.9
2014-01-17,53.0,98.5,5.3,29.2,0.0,53.5
2014-01-18,51.9,93.1,4.3,29.3,0.0,54.0
2014-01-19,51.9,87.1,5.8,29.4,0.0,56.1
2014-01-20,51.2,88.0,5.1,29.3,0.0,55.2
2014-01-21,55.1,98.4,7.2,29.3,0.0,55.5
2014-01-22,58.6,98.2,6.0,29.3,0.0,59.2
2014-01-23,56.7,95.4,4.3,29.3,0.0,58.0
2014-01-24,53.5,97.0,6.7,29.2,0.0,54.5
2014-01-25,51.3,100.0,6.3,29.3,0.0,51.3
2014-01-26,52.2,91.3,4.5,29.3,0.0,55.0
2014-01-27,52.0,84.1,6.2,29.2,0.0,57.7
2014-01-28,51.7,78.6,4.4,29.2,0.0,59.3
2014-01-29,54.5,85.1,5.1,29.2,0.0,59.8
2014-01-30,55.5,96.7,1.8,29.3,0.0,56.6
2014-01-31,55.5,97.1,3.9,29.3,0.0,56.4
2014-02-01,51.4,86.2,3.4,29.3,0.0,56.1
2014-02-02,53.0,82.0,3.0,29.2,0.0,59.8
2014-02-03,54.1,73.6,2.1,29.1,0.0,63.9
2014-02-04,56.6,81.9,4.3,29.0,0.0,63.1
2014-02-05,53.0,77.6,3.1,29.1,0.0,61.7
2014-02-06,54.8,69.1,6.1,29.0,0.0,66.1
2014-02-07,57.2,74.8,9.9,29.0,0.0,66.4
2014-02-08,53.3,95.2,6.8,29.0,0.0,54.9
2014-02-09,41.3,67.6,6.4,29.0,0.0,53.5
2014-02-10,41.6,65.2,3.3,29.0,0.0,54.5
2014-02-11,42.0,59.8,4.3,29.1,0.0,57.7
2014-02-12,44.4,71.9,4.9,29.1,0.0,54.7
2014-02-13,46.1,67.8,5.9,29.1,0.0,58.8
2014-02-14,52.1,93.3,6.3,28.3,0.0,53.2
2014-02-15,50.9,89.0,3.4,29.1,0.0,54.6
2014-02-16,48.8,87.1,6.2,29.2,0.0,53.0
2014-02-17,47.9,77.0,7.7,29.2,0.0,56.4
2014-02-18,44.7,69.0,5.4,29.2,0.0,56.9
2014-02-19,47.6,68.6,3.6,29.2,0.0,59.9
2014-02-20,51.3,70.7,2.9,29.1,0.0,62.3
2014-02-21,51.7,69.8,7.6,29.1,0.0,63.1
2014-02-22,56.0,89.1,5.0,29.2,0.0,59.4
2014-02-23,54.2,85.0,4.8,29.3,0.0,59.3
2014-02-24,50.5,77.5,3.5,29.2,0.0,58.5
2014-02-25,51.1,68.2,2.4,29.2,0.0,63.9
2014-02-26,51.6,66.5,4.1,29.1,0.0,65.2
2014-02-27,55.9,71.3,7.0,29.1,0.0,66.1
2014-02-28,55.4,83.7,4.8,29.1,0.0,60.6
2014-03-01,56.1,89.1,4.8,29.1,0.0,59.6
2014-03-02,53.6,83.0,3.9,29.2,0.0,59.3
2014-03-03,50.4,66.1,3.6,29.2,0.0,63.8
2014-03-04,51.7,63.4,3.5,29.2,0.0,66.3
2014-03-05,52.5,69.6,4.1,29.2,0.0,64.4
2014-03-06,51.2,65.8,4.0,28.4,0.0,64.8
2014-03-07,48.8,60.4,5.4,29.2,0.0,65.3
2014-03-08,51.8,60.8,6.5,29.2,0.0,68.4
2014-03-09,52.7,56.6,4.0,29.1,0.0,70.7
2014-03-10,54.2,64.6,10.7,29.1,0.0,66.8
2014-03-11,56.0,68.3,11.0,29.1,0.0,67.8
2014-03-12,54.6,65.0,7.2,29.2,0.0,66.7
2014-03-13,49.9,59.6,8.2,29.2,0.0,65.8
2014-03-14,51.0,59.7,4.8,29.1,0.0,67.2
2014-03-15,52.9,59.7,2.8,29.2,0.0,69.8
2014-03-16,55.0,59.4,5.0,29.1,0.0,72.9
2014-03-17,56.9,50.7,7.4,29.1,0.0,79.2
2014-03-18,56.3,53.8,7.8,29.1,0.0,75.5
2014-03-19,51.1,57.7,7.6,29.1,0.0,69.4
2014-03-20,51.2,52.5,6.1,29.0,0.0,71.1
2014-03-21,53.3,50.2,6.6,28.9,0.0,75.7
2014-03-22,57.9,56.3,3.7,28.9,0.0,76.1
2014-03-23,58.1,62.2,8.2,29.0,0.0,72.4
2014-03-24,61.1,71.6,8.5,29.1,0.0,71.6
2014-03-25,56.1,52.0,3.4,28.4,0.0,76.2
2014-03-26,56.3,50.4,5.7,29.0,0.0,77.6
2014-03-27,57.1,55.3,5.0,29.1,0.0,75.3
2014-03-28,62.2,70.5,2.6,29.1,0.0,73.6
2014-03-29,58.2,54.6,7.7,29.0,0.0,77.7
2014-03-30,52.0,51.9,8.6,29.0,0.0,73.5
2014-03-31,47.6,38.0,10.6,29.0,0.0,77.8
2014-04-01,50.0,42.0,5.1,28.9,0.0,77.2
2014-04-02,51.2,40.8,5.8,28.9,0.0,79.3
2014-04-03,51.5,45.5,8.2,29.0,0.0,76.8
2014-04-04,53.2,45.5,8.1,29.0,0.0,78.3
2014-04-05,56.3,46.4,7.6,29.0,0.0,80.8
2014-04-06,53.3,37.0,6.0,29.0,0.0,86.1
2014-04-07,57.1,46.8,10.0,29.0,0.0,80.2
2014-04-08,49.1,38.7,8.6,29.0,0.0,78.1
2014-04-09,44.9,31.9,8.1,29.0,0.0,79.6
2014-04-10,39.1,25.0,7.8,29.0,0.0,80.8
2014-04-11,42.5,27.1,6.3,29.0,0.0,82.8
2014-04-12,46.1,27.0,5.9,28.9,0.0,86.7
2014-04-13,50.0,34.3,9.8,29.0,0.0,81.4
2014-04-14,51.4,34.3,5.2,29.0,0.0,83.3
2014-04-15,52.9,36.2,2.8,29.0,0.0,85.5
2014-04-16,52.6,37.8,5.7,29.0,0.0,82.6
2014-04-17,52.4,36.1,9.6,28.9,0.0,82.1
2014-04-18,58.0,54.9,7.9,29.1,0.0,75.8
2014-04-19,56.4,48.3,4.7,29.1,0.0,78.7
2014-04-20,48.0,31.8,3.3,29.0,0.0,83.8
2014-04-21,42.4,23.2,6.5,29.0,0.0,85.8
2014-04-22,45.4,26.3,8.6,29.1,0.0,85.7
2014-04-23,48.0,28.0,5.0,29.0,0.0,86.5
2014-04-24,45.6,24.5,4.8,28.9,0.0,88.6
2014-04-25,48.6,24.8,4.8,28.9,0.0,90.7
2014-04-26,49.5,27.1,5.7,28.9,0.0,89.7
2014-04-27,44.4,24.1,6.2,28.3,0.0,88.8
2014-04-28,41.8,19.7,6.8,28.9,0.0,92.6
2014-04-29,43.9,20.9,4.6,28.9,0.0,92.5
2014-04-30,38.8,13.8,5.5,28.9,0.0,98.8
2014-05-01,40.1,15.9,5.1,28.8,0.0,95.4
2014-05-02,44.4,20.3,7.1,28.8,0.0,93.8
2014-05-03,53.1,30.7,8.0,28.9,0.0,88.5
2014-05-04,50.5,25.4,4.9,28.8,0.0,92.0
2014-05-05,59.6,43.2,7.2,28.9,0.0,87.5
2014-05-06,63.4,46.4,6.7,28.9,0.0,86.9
2014-05-07,60.7,36.3,4.2,28.9,0.0,92.9
2014-05-08,55.3,37.0,10.8,28.8,0.0,88.9
2014-05-09,50.3,29.2,5.1,28.8,0.0,89.7
2014-05-10,53.5,33.0,6.4,28.8,0.0,88.6
2014-05-11,59.0,42.3,6.3,28.9,0.0,85.7
2014-05-12,61.8,54.2,8.4,28.9,0.0,81.7
2014-05-13,64.4,68.0,7.7,29.0,0.0,76.5
2014-05-14,62.0,55.7,7.8,28.9,0.0,80.7
2014-05-15,62.3,49.7,7.7,28.9,0.0,84.9
2014-05-16,60.0,41.2,6.1,28.9,0.0,88.1
2014-05-17,62.4,48.8,6.1,29.0,0.0,86.0
2014-05-18,56.7,34.1,8.6,29.0,0.0,90.6
2014-05-19,53.0,29.7,8.6,28.9,0.0,90.5
2014-05-20,51.8,27.3,7.3,28.9,0.0,92.3
2014-05-21,51.7,28.6,8.1,28.2,0.0,90.2
2014-05-22,49.9,22.9,7.5,28.8,0.0,95.9
2014-05-23,54.5,27.4,8.9,28.8,0.0,96.0
2014-05-24,58.7,38.5,6.5,28.9,0.0,89.4
